price,bedrooms,sqft_living,floors
1.25E+06,5,3370,2
340500,2,940,1
280000,3,1100,1
449888,3,2520,2
483000,2,1400,1
445500,3,1880,1
379900,5,2800,2
599950,4,2500,2
215000,3,810,1
263000,3,1720,2
565000,4,2170,1
950000,5,4530,1.5
395000,4,1440,1.5
1.54E+06,4,2850,2
922000,4,2620,1
330000,3,1676,2
1.53E+06,4,5850,2
323000,3,1910,1
554000,2,1670,1
500000,3,2050,1
775000,5,3730,1
340000,4,1800,1
560000,4,2230,1
304000,3,1670,2
279900,3,1400,1
315000,5,2110,2
849000,4,2160,1.5
325000,3,2420,1
786000,4,3320,2
384000,5,3220,2
907000,3,1340,1.5
700000,3,2490,2
269500,3,1640,1
269000,3,1420,1
749950,4,3340,2
325000,3,1580,2
1.15E+06,3,2170,1
406000,3,1370,1
650000,4,2840,2
295000,3,1940,1.5
375000,4,1757,1
395000,2,980,1
609000,6,2470,2
510000,3,1610,1
190000,3,1590,1
250000,1,780,1
295000,3,720,1
740000,3,1630,1.5
323000,3,1590,2
713000,3,2310,2
1.07E+06,3,2320,2
460000,3,1660,2
880000,3,2070,1.5
585000,4,2500,1
249950,2,940,1
450000,3,1990,2
450000,3,2620,2
1.78E+06,4,3730,3
350000,3,1600,3
292500,3,2095,2
879000,4,4230,2
1.18E+06,4,3200,1.5
584999,4,2050,1
366000,4,2020,1
987500,4,3270,1
300000,3,1320,1
299000,2,1270,1
560000,4,1980,1.5
695000,3,2620,2
360000,4,1750,1
183500,3,1040,1
311000,3,1900,1.5
263000,3,1660,1
269000,3,1530,1
1.60E+06,4,4280,2
564000,4,2870,2
425000,3,2540,2
679000,4,2100,1.5
410000,3,1740,1
340000,4,2441,2
360000,3,1810,1
450000,3,2060,1
552000,4,3160,1
294000,4,2930,1.5
663500,2,1310,1
1.98E+06,6,4800,2
175409,4,1450,1
459000,4,1900,2
339950,3,1050,1.5
393000,5,1610,1
275500,2,720,1
485000,3,1020,1
250000,3,1250,1
935100,4,3200,1
245000,3,990,1
670000,4,2850,2
1.39E+06,3,4240,2
440000,4,2800,1
1.25E+06,2,2310,2
203000,3,1490,1
583000,4,1840,2
575000,3,1740,1
2.58E+06,4,3280,2
1.60E+06,5,4050,2
312500,4,2160,2
455000,3,2720,3
1.31E+06,5,3650,1
605000,4,1750,1
325000,3,2450,1
630000,3,1940,1
928950,4,3280,2
489950,3,2480,1
550000,3,2120,1
237000,3,1710,1
390000,3,1690,1
665000,3,2190,2
277000,4,1960,1
545000,3,1510,1.5
615000,3,1490,2
343000,3,2210,1
597000,4,2340,2
600000,3,940,1
479000,3,1470,1
292000,3,1650,1
265000,3,1400,1
623000,4,2710,2
486000,4,2150,1
520500,3,1900,1
1.30E+06,4,4380,1
825000,4,2290,1.5
259900,3,1690,1
1.17E+06,5,3090,1
245000,2,1120,1
830200,3,2680,1
650000,4,2400,2
305000,4,1610,1
599000,5,3470,2
272000,4,2070,2
415000,3,2420,2
319000,4,2380,1
425000,4,2120,1
297500,4,2190,1
725000,4,2740,2
325000,3,1830,2
460000,3,1370,1
396480,3,1000,1
1.03E+06,3,2050,2
370000,3,1750,1
260656,3,1620,1
431000,3,1710,2
320000,3,1060,1
296500,3,2170,1
679000,4,3080,1
359000,3,1320,2
330000,4,1920,1
350000,4,2440,2
242000,3,1640,1
692500,3,2420,2
441000,2,1190,1
765000,4,2910,2
375000,2,1010,1
365000,3,2080,1
580000,2,1990,1
1.61E+06,4,3920,1
841000,4,3080,2
515000,5,2670,1
565000,5,4320,1
365000,2,1200,1
295000,3,1640,2
406500,2,870,1
614905,3,2410,2
1.40E+06,5,2640,1
250000,2,990,2
549000,5,1500,2
397000,4,1790,2
184000,3,1490,1
2.50E+06,4,3960,2
499100,3,1620,1
676101,4,2270,1
290000,3,1150,1
390000,4,2180,1
465000,3,910,1
470000,3,2770,1.5
435000,3,940,1
415000,3,2410,1
450000,3,1010,1.5
645000,3,2120,1
231000,4,1530,2
358000,3,1810,1
330000,3,1040,1
229950,2,1160,2
403250,2,1430,1
470000,3,2280,2
239000,3,1200,1
579000,4,2480,1
380500,3,1270,3
614285,5,2730,2
376000,2,1340,2
290000,3,1240,1
487000,4,2400,1
935000,4,1220,2
255000,4,2163,2
380000,2,1860,2
450000,2,810,1
622000,3,1950,2
292500,3,1390,2
1.32E+06,4,2120,2
410000,4,1510,1
160000,3,1010,1
809000,4,1840,2
183750,5,1650,1
411000,5,2860,1
1.05E+06,3,2650,2
625000,2,1100,1
305000,3,1646,2
915000,4,5250,2
317000,3,1390,1
165000,2,780,1
575000,2,1490,1
219900,3,970,1
1.49E+06,4,3730,2
300000,3,1090,1
520000,3,1940,1
310000,4,1780,1
322500,3,1190,1
320000,4,2000,2
440000,3,1390,2
578000,3,1500,1
382000,2,1070,3
535000,3,1720,2
679000,4,3680,2
258900,3,1400,1
563000,3,1730,2
562000,5,2795,2
725000,4,2000,1
236775,3,1830,2
860000,4,3380,1
270000,3,1500,1
621000,4,1950,1
527900,3,2490,2
395000,4,1780,2
320000,3,1110,1
300000,4,2500,2
320000,3,1480,1
625000,3,2570,1
505000,2,810,1
300000,4,2700,1
363000,4,2180,2
1.70E+06,4,4330,2
1.15E+06,4,4210,2
680000,4,2880,1
678940,5,2610,2
299000,3,2010,1
379900,4,1500,1
205000,3,1290,1
387500,4,1320,1.5
256000,3,1290,1
548000,4,2440,2
163000,3,1290,1
367500,2,1030,2
390000,3,1640,2
415000,4,1160,1
449000,4,2230,2
460000,5,1910,1
395000,4,1980,1
300000,3,1470,1
345000,3,1520,1
825000,3,1930,1
539950,3,1330,3
410000,4,1580,1
245000,3,1370,1
482000,4,3010,1
270000,3,1390,1
475000,3,1330,1
445800,3,1320,1
518000,4,2430,1
785000,2,1260,1.5
430000,3,1690,2
715000,4,3420,1
560000,3,2790,1
449000,3,1270,1.5
805000,4,2910,2
296000,3,1560,2
275000,2,770,1
419950,3,1770,1
285000,3,1100,2
775000,3,2890,2
288250,3,2110,1
257000,2,1220,1
377000,1,950,1.5
550000,2,1420,1
339000,3,1100,1
481500,3,2140,1
224500,3,1300,1
260000,3,1790,1
865000,2,1470,1.5
730000,5,2500,1
550000,2,980,1.5
645000,3,2130,2
250000,3,1360,1
507200,3,1630,2
380000,4,2500,1
540000,4,2260,1
738500,3,2300,1
206000,3,1060,1
265000,2,940,1
190000,1,780,1
339900,3,1200,1
250000,6,2590,1
416500,3,1100,1
575000,4,2890,2
385000,3,1230,1
253000,3,1030,1
460000,3,1140,1
1.45E+06,4,3200,3
492000,2,950,1
275000,4,1960,1
542500,5,3010,1.5
345000,2,1080,1
575000,4,2730,1
275000,5,2570,1
510000,6,3300,2
2.54E+06,4,4350,2
830000,3,3820,2
640000,4,2260,2
702000,4,3880,2
960000,3,2010,1
190000,3,950,1
500000,3,1730,1
529000,3,3070,2
435000,3,1500,1
670000,3,2160,1
365000,3,1960,2
1.27E+06,5,3950,1
465000,3,1100,1.5
285000,3,1400,1
219950,3,1020,1.5
220000,3,1600,1
1.47E+06,6,4230,2
1.11E+06,5,3090,2
694000,2,2320,1
620000,3,2440,2
415000,3,2020,1
765000,3,3270,2
864000,4,2260,1
385000,5,2020,2
725000,3,1000,1
545000,4,2030,1
299900,3,1730,1
639500,3,2010,1
345000,4,1540,1
1.13E+06,6,5330,2
345000,2,960,1
600000,3,1460,1
355000,4,2160,1
698000,3,2640,1.5
566000,4,2170,2
449950,3,1530,2
404600,3,1570,1
258000,3,1490,1
415000,4,1960,2
320000,4,2190,2
295000,3,1690,2
389000,5,2330,1
299900,3,1470,1
394000,3,2550,2
762000,4,2130,1.5
697000,4,3650,1.5
485000,3,3340,2
189900,2,800,1
2.15E+06,3,3470,3
345000,3,1030,1
376500,3,1630,1
775000,3,2010,2
450000,3,1360,1.5
760000,4,2040,1
569000,4,2830,2
500000,3,2040,1
592500,2,1340,1.5
620000,4,2130,2
1.00E+06,5,3920,2
815000,3,2415,2
775000,5,3750,2
340000,3,1010,1
458000,2,990,1
250000,2,1200,2
151600,2,1060,1
515000,4,3200,2
216000,2,1810,1
245000,3,1670,1
645000,3,1850,1
249900,3,1100,1
410000,3,1660,1
499000,6,2400,1.5
790000,5,2900,1
458000,1,2140,1
925000,4,2670,2
152000,3,1090,1
402000,3,1970,2
340000,2,1250,2
1.25E+06,4,4040,2
775000,4,3220,2
299800,2,1310,1
340000,4,2060,1
626000,3,1750,2.5
324950,2,1150,1
535500,3,2050,2
817500,3,3230,2
810000,4,4170,2
565000,5,1940,1.5
978000,3,2390,1.5
530000,3,1440,1
305000,4,2230,2
345000,3,1210,3
258000,2,750,1.5
275000,4,1770,1.5
310000,3,1020,1
713250,3,2050,1
500000,3,2000,1
472000,3,2180,1
250000,3,920,1
725000,4,3440,2
345000,3,1610,1
460000,3,1870,1
440150,2,1110,1
390000,3,2200,1
375000,2,790,1
224950,3,1630,1
480000,3,2100,1
721000,4,2690,2
174000,2,600,1
170000,2,810,1
658000,3,1660,1.5
860000,3,1880,1
407450,4,2310,2
615000,4,2650,2
920000,4,3130,2
195000,2,860,1
269950,3,990,1
855000,4,4030,2
620000,3,1780,3
276000,2,1480,1
329000,3,1140,1.5
270000,3,1230,1
440000,4,3080,2
639000,4,1990,2
403500,1,700,1
585000,3,1700,2
216000,2,860,1
1.15E+06,3,3160,1
575000,3,2500,1
430000,4,3000,2
660000,2,1670,1
338000,2,690,1
400000,4,1240,1
210000,2,900,1
305000,4,2200,1.5
365000,2,960,1
325000,5,2130,1
245000,4,2020,1
182000,3,1060,1
440000,2,1230,1
225000,3,2510,2
358000,3,2510,2
580000,5,2720,1.5
240000,3,1070,1
700000,4,3580,1
325000,4,2230,2
488000,4,2500,1
875000,4,1670,1.5
615000,4,2150,2
321000,3,2020,2
1.04E+06,3,2230,2
299500,2,740,1
459000,4,2020,2
435000,3,1730,2
222000,3,1370,1
485000,4,1210,1.5
750000,5,2160,3
266000,3,1550,2
455000,2,1170,1
490000,3,2020,2
280000,3,1740,1
1.45E+06,4,3100,2
291000,4,1590,1.5
745000,5,2400,2
685900,3,2290,1
160000,3,1610,1
650000,4,2240,1
250000,2,850,1
265000,2,920,2
599000,5,2590,1
199950,3,1340,1.5
712500,4,2420,1
490000,2,1420,1
511500,4,1360,1.5
299000,3,1510,1
685000,4,2650,1
597000,4,2120,1.5
210000,3,1200,1
659000,4,3190,1
540000,3,1050,1
469000,3,1300,1
1.07E+06,3,3970,1.5
575000,5,2990,1
725000,4,2440,1.5
299950,4,1170,1
375000,4,2270,1
342450,3,1280,1
315000,4,1950,2
328000,4,1930,1
323000,4,1970,1
320000,4,1820,1
550000,2,950,1
1.65E+06,6,4010,1
1.21E+06,4,4560,1
1.20E+06,4,4560,1
120000,3,1150,1
175000,3,1150,1
169900,3,910,1.5
508000,6,2890,1
335000,2,1070,1
613200,3,2050,1.5
420000,2,1040,1.5
1.00E+06,4,3320,3
342000,2,740,1
850000,4,3380,1
582000,2,1210,1
475000,3,2480,2
570000,3,2010,1
826600,4,3230,1.5
387000,2,1170,2
330000,3,1250,1
653450,3,2070,1
285000,2,1050,1
217000,3,1400,1
615000,3,1120,1
580135,4,3150,2
1.15E+06,4,4540,2
231200,3,1400,1
680000,4,2500,2
267500,3,1390,2
942000,4,3160,2
435000,3,1310,1
315000,2,1740,1
354901,3,1490,3
439888,2,1300,1
360000,4,1460,1.5
205000,4,1030,1
299995,3,1970,2
150000,2,790,1
575000,3,3800,1
625000,3,2168,2
950000,4,4140,2
278800,4,2440,1
713500,3,1720,2
1.90E+06,4,3020,1.5
439000,5,2610,1
425000,3,1500,1
252500,4,2600,1.5
185000,3,1370,1
406550,5,2400,1
243000,2,1068,2
500000,3,2220,1
204750,2,880,1
222000,3,1310,1
200000,4,1350,1
367000,3,1400,3
183000,3,1170,1
300000,3,1020,2
369000,3,1300,1
380000,3,2010,2
463000,3,1590,2
475000,3,1470,1
225000,3,1580,1
371000,3,1970,1
625000,3,2330,2
3.20E+06,6,7100,2.5
329000,3,1230,1
634000,3,2570,2
616000,4,3440,2
1.82E+06,3,3330,2
435000,4,1780,2
320000,4,2110,2
820000,4,2770,2
310000,3,1590,2
443750,3,1460,2
795000,4,2070,1
475000,3,2420,1
585000,5,2000,2
315000,2,1010,2
635000,4,3050,2
305000,3,1160,1
785000,3,2180,1
525000,3,1560,1
537000,4,1580,1
279950,3,1660,1
659000,4,2350,2
203000,2,1440,1
782500,4,2930,2
250000,3,1590,1
279000,3,1400,1
664000,6,3190,2
2.90E+06,4,4580,2
378500,4,1830,1
535000,3,2720,1.5
520000,2,1360,1
369950,3,1520,1
545000,3,2290,2
360000,3,2150,2
760000,3,1170,1
450000,3,1830,1
612500,4,2730,2
280000,3,1090,1
750000,3,2560,2
237000,3,1160,1
441500,2,1010,1.5
251000,3,1650,1
200000,3,2120,1
332000,1,960,1
401500,3,1509,3
585000,4,2270,1
340000,4,1954,2
920000,3,2800,1
153000,3,1270,1.5
299950,4,1810,1
440000,4,2410,2
293000,3,1690,2
203000,3,1190,1
193000,2,1280,1
305000,3,1460,1
495000,4,1600,1
420000,3,1770,1
569500,4,2800,1
620000,4,2680,2
466000,3,1680,1
355500,3,1120,1
687500,2,1040,1
432100,3,1790,2
500000,3,2410,1.5
690000,5,3370,2
350000,2,800,1
268000,2,1380,1
120000,2,990,1
285000,4,1800,2
365000,4,1820,1
635000,3,2620,2
630000,2,2290,2
450000,4,2200,2
590000,4,2940,1
895000,2,1700,1
160000,3,860,1
520000,2,910,1
432000,4,2820,2
141800,2,930,1
980000,4,2190,2.5
1.29E+06,4,3430,2
740000,4,2560,1
230000,2,770,1
3.40E+06,3,5230,2
954500,3,2440,1
622000,3,1650,1.5
90000,1,780,1
342000,3,1260,3
305000,4,2320,2
259900,4,1560,1
420000,3,2330,1.5
250000,2,1400,1.5
249950,3,1450,1
199000,2,1140,1
355200,3,1120,1
425000,3,1970,1
379500,3,1110,1
860000,4,3070,2
335000,3,1940,2
865000,3,3050,2
390000,3,1240,1.5
569950,5,3380,2
495500,3,3190,2
476500,4,1670,1
261000,3,1660,1
375000,4,2070,1
550000,4,2070,1
230000,2,1430,1
526750,5,2270,1
606000,3,1980,1.5
368500,4,2500,1
275000,3,1230,1
342000,4,1390,1.5
278100,4,2120,1
450000,4,1540,1
349950,4,2000,2
425000,4,2400,2
435000,4,2110,1
460000,4,2550,1
323000,4,1440,1
325000,2,810,1
480000,2,1170,1
1.33E+06,3,3590,1
210000,4,2090,1
920000,5,3820,2
399000,3,1460,1
631750,3,2360,1
184000,3,1100,1
333000,4,2100,2
218000,2,1310,2
258305,2,750,1
775000,5,1720,1.5
515000,3,3370,2
455000,2,1200,2
440000,3,1830,2.5
1.44E+06,3,3870,2
850000,3,2220,2
480000,3,2920,1
420000,5,2540,1
408000,3,1970,1
278000,5,2170,1
1.20E+06,3,2350,2
454000,4,2630,2
1.85E+06,4,4120,1
499000,4,2440,2
590000,5,3480,2
385000,3,1900,2
1.25E+06,4,3160,2
202200,2,1330,1
450000,3,1420,1
435000,3,2570,1.5
550000,2,1270,1
361000,3,2470,1
760000,4,2590,2
902000,4,3030,2
505000,3,1240,1.5
200000,3,1040,1
260000,5,2320,1
417000,2,1190,1.5
287500,3,2030,1
450000,3,1390,1
825000,2,2050,1.5
1.48E+06,4,3050,2
319950,2,1240,1.5
682000,4,3030,2
560000,3,1930,1
350000,3,1490,1
270000,3,1510,1
284000,3,1320,1
308000,4,2330,2
450000,4,2240,1
540000,4,2050,2
380000,4,1680,1
522500,4,2200,1.5
118000,1,670,1
280400,4,1730,1
710000,4,2710,1.5
720000,3,3410,2
787000,3,1330,1
537000,4,1990,2
650000,2,1900,1
154200,4,1310,1
238000,4,1690,1
285650,3,1040,1
485500,2,1340,2
315000,2,1120,1
4.67E+06,5,9640,1
627000,3,2310,2
525000,3,2190,2
526000,3,1220,2
480000,3,1200,1
970000,3,3840,2
640000,4,2460,1
279000,3,1630,1
303000,2,970,1
315000,4,1780,1.5
336500,4,1760,1
163250,2,770,1
444950,3,1760,1
285000,2,990,2
370000,2,1250,1
330000,3,1440,2
395000,2,1960,1
440000,6,2510,1
625000,4,2920,2
435000,3,1730,2
299950,3,1570,2
560000,2,970,1
380000,4,2800,2
333000,4,1580,2
499000,2,1220,1
386000,3,1550,1
320600,3,1220,1
285000,2,1651,1
450000,7,3150,2
175000,2,800,1
544800,5,3190,2
220000,3,1720,1
374000,2,1100,2
200000,3,1010,1
259950,3,1010,1
255000,4,1760,1
447000,3,1400,1
287000,3,1820,1.5
344950,3,1470,1
212000,2,770,1
425000,5,1340,1
170000,1,480,1
565000,3,1260,1.5
234000,2,870,1
1.51E+06,3,4010,1
345000,3,2340,1
415000,3,1770,2
760000,5,2660,1.5
484000,5,3600,2
360000,2,1230,2
875000,3,3270,1.5
930000,3,3100,1
250000,3,1900,1
394000,2,1750,2
865000,4,3380,2
477500,2,2090,2
1.25E+06,4,4120,1
270000,3,1260,1
567000,3,1800,1
635000,3,1960,1
1.87E+06,6,4460,2.5
183000,3,1330,1
309933,3,1820,1
945800,4,3360,1
503000,2,2860,1
220000,3,1460,1
335000,3,1900,1
650000,3,1790,1
511000,4,3100,2
275000,2,900,1
576250,2,1530,2
1.45E+06,2,2070,2
186000,3,1340,1
655100,1,1220,1
328000,4,2370,2
441000,3,1890,1
370000,3,1480,1.5
630000,2,1050,1
470500,4,2070,1
285950,2,1170,1
698000,3,1090,1
268000,3,1650,2
1.63E+06,4,4410,3
355000,4,1780,2
299000,3,1550,1
1.00E+06,4,2290,2
275000,4,2220,1.5
475000,3,1150,1
260000,4,2000,2
416000,2,1270,1.5
495000,5,1810,1.5
357500,3,1450,1
459500,2,1170,3
258000,3,1730,2
600000,3,2680,1
665000,3,1260,1.5
165000,3,1020,1
297000,5,1970,2
350000,2,830,1
2.45E+06,4,5030,2
180000,2,800,1
339950,3,1330,1
365000,3,1030,1
955000,4,5660,2
732000,3,2330,2
500000,3,1540,1
610000,6,2040,1
525000,3,1540,1
170000,4,1920,1
300000,3,1870,2
389500,5,2960,2
330000,3,1690,1
269950,3,1610,2
107000,2,670,1
249000,3,1752,2
442500,4,1540,1.5
579000,3,3160,2
621500,3,2570,2
203000,3,1370,1
222900,2,860,1
453000,2,1680,1.5
190000,1,930,1
320000,4,1820,1
733500,3,2120,1.5
555000,4,3330,2
364950,3,2520,2
490000,3,1560,1
688000,5,2250,1
165000,2,640,1
506000,5,3880,2
2.19E+06,3,3360,2
754000,5,2350,1
949950,5,2340,2
443600,3,1430,3
380600,3,1920,2
722800,3,4330,2
342888,2,790,1
555000,4,2350,1
613000,3,1350,2
480000,3,1470,1
619500,6,1680,1.5
437000,4,1890,1
621000,4,2030,1
810000,4,1760,1.5
415000,3,1950,1
250000,4,1440,1
585000,3,2230,1
220000,3,1180,1.5
580000,5,2500,1
1.32E+06,3,2680,1
675000,4,2040,1
695000,4,2660,2
915000,5,2580,1
375000,3,1000,1
500000,3,1330,2
335000,2,1420,1
170000,2,1280,1.5
320900,5,2200,1
508000,3,1800,1
228950,3,1200,1
433000,4,1840,1.5
267500,2,960,1
910000,4,2890,2
370000,3,1290,1
320000,2,1140,1.5
660000,3,1750,1
787888,4,2580,2
329000,4,2650,2
602000,2,1470,1
375000,3,1640,1
212000,1,620,1
224000,3,1440,1
315500,3,1160,1
350000,2,1070,1
389000,6,3560,2
285000,3,1720,1
425000,3,1530,1
190000,3,1270,1
374000,3,1510,1
292000,2,880,1
475000,5,2020,1.5
546500,3,1410,1
82000,3,860,1
219900,3,860,1
440000,3,1210,1.5
400000,3,2090,2
453000,3,1430,1
330000,6,2120,1
359950,3,2540,2
616000,4,2490,2
245000,2,670,1
296000,2,1320,3
193000,2,950,1
456000,3,1870,1.5
480000,4,1840,1
382000,3,1410,3
650000,2,1050,1
431750,2,1400,1
419900,3,1630,2
315000,3,1900,1
597500,4,1890,1
615000,3,2980,1
605000,4,2885,2
220000,3,1980,2
340000,4,3020,1
620000,4,2980,2
602000,5,3290,1.5
575000,3,1580,1
285000,3,2090,1
306500,3,1100,1
325000,3,1870,2
623000,3,2390,1
256500,3,1320,1
473000,5,3430,2
549000,3,2250,2
305000,3,1710,1
317000,4,2160,2
450000,3,1400,1
225000,2,1560,1
500000,5,2300,2.5
207000,2,820,1
474900,3,1630,1.5
515000,3,2010,2
542000,4,1540,1.5
725000,4,2420,1
314950,3,1690,2
375000,3,1410,1
500000,3,1640,1
689000,3,2200,1
525000,3,1290,2
360000,3,1060,1
425000,3,1240,1
239950,2,1280,1
577500,2,2330,2
615000,3,2360,1
516000,4,2210,1
1.22E+06,4,3670,2
1.66E+06,4,3080,2
315000,2,770,1
250000,4,2600,1
250000,4,1220,1
925000,4,2910,1
358000,3,1150,1
262000,3,1700,2
500000,3,1220,1
1.30E+06,5,1670,1.5
500000,3,2420,2
675000,3,2610,2
235000,3,960,1
545000,3,960,1
350000,3,1010,1
320000,2,1550,2
452000,5,5067,1
875000,3,2350,1.5
325000,3,1310,2
756000,4,2160,1
319000,4,2510,1
455000,3,890,1.5
330000,2,1129,1
510000,4,1980,1
532000,3,2360,1
775000,3,2480,2
410000,3,2160,1
205000,2,1740,1
585000,4,2430,2
255000,2,1950,1
415000,2,910,1
459000,4,2360,1
354000,3,1130,1
587000,3,2150,2
782000,4,5270,2
570000,3,1300,1
414500,3,1050,1
185000,4,1380,1
262500,3,1610,1
370000,4,3150,1
362500,3,1520,1
536000,3,1990,2
425000,5,2500,1.5
435000,3,1890,1
435000,5,1840,1
400000,2,1220,1
446000,2,1370,2
1.25E+06,3,2710,1
300000,3,1760,2
404500,2,800,1
910000,4,3530,2
771000,3,1780,1.5
335000,4,2610,2
390000,3,1850,1
288000,3,1560,1
403000,3,1270,1
510000,3,1420,3
751000,6,2880,2
408000,3,1420,1
1.01E+06,3,1640,1.5
575000,3,1730,1
330000,3,1250,1
565000,3,1520,3
456000,3,1820,2
652500,4,2700,2
582000,3,1820,2
700000,4,2770,2
235000,2,1270,1.5
460000,3,1400,1
475000,3,1820,1
579000,2,1870,1
507000,4,1360,1.5
210000,3,1040,2
359500,4,2140,2
248000,3,1330,1
239300,3,1070,1
315000,3,1370,3
970000,4,3510,2
510000,3,1730,1
418000,4,1550,1
699000,4,3280,2
871000,4,2150,1
515000,3,1580,1
400000,3,1460,1
445000,3,1410,1
1.11E+06,4,3090,1
212000,3,1690,1
710000,4,2870,2
225800,4,1100,1
520000,3,2310,1
1.30E+06,5,3490,1
248000,4,2080,1
556000,4,2230,1
319950,5,1710,1
320000,4,1640,1
245000,3,1600,2
700000,3,2850,2
628000,5,2600,2
640000,3,1380,1
420000,4,1320,1
349950,3,1420,3
307999,4,2420,2
749950,4,2600,2
290000,2,840,1
235000,3,1420,1
225000,3,1790,1
302100,3,1790,1
520000,2,1340,1
285000,2,1010,1
525000,3,1640,1
374900,5,2980,1
377500,3,1370,1
587450,3,2190,1.5
245000,3,1530,1
200000,3,1290,1
2.14E+06,4,5150,2
607000,3,2470,2
1.25E+06,1,1810,1.5
549950,4,2230,1
250000,3,2300,1
525000,3,2030,2
440000,3,2000,1
425000,3,3610,1.5
739900,5,3290,2
315000,3,1300,1
340000,5,1880,1.5
366000,4,2170,2
315000,3,1680,1
299000,3,1190,1
350000,2,940,1
340000,2,1010,1
460000,3,1290,1
224000,3,1480,1
140000,2,900,1
246000,4,1400,1.5
330000,3,2040,2
306000,3,1450,1
324950,3,1210,1
345000,2,1800,1
207000,3,1490,1
238000,3,1240,1.5
695000,3,2632,2
649950,3,2150,2
515000,3,1710,1
452000,3,1530,2
236000,4,1630,2
1.29E+06,4,4080,2
563000,3,2340,1
410988,3,1000,1
339950,0,2290,2
1.20E+06,4,3180,2
340000,4,2170,2
808100,4,3020,1
236000,3,1330,1
330000,4,1720,1
799990,4,2540,2
240000,0,1810,2
343000,3,1410,1
332000,3,1530,1
945000,5,4380,2
239950,3,1140,1
674000,5,2110,1.5
200000,3,1050,1
453000,3,1600,1
330000,3,1430,1
285000,4,1996,2
338000,4,1530,1
264950,2,1000,1
880000,4,2530,1
209500,3,970,1
380000,4,2400,1
336500,3,1830,1
360000,3,2130,1
911100,4,3330,2
249900,2,560,1
175000,4,1210,1
549950,3,2380,3
225000,3,1370,1
270000,3,1370,1
400000,3,1740,2
299800,2,790,1
555000,3,2480,2
230000,3,1920,2
360000,4,2750,2
415000,2,880,1
355000,4,2160,1
635000,4,2570,2
353000,5,2130,1
999000,7,3150,1
265000,3,1780,1
250000,4,1910,1
225000,2,1170,1
553000,2,900,1
565000,5,2650,1
312000,2,1170,1
475000,3,2630,2
320000,4,2150,1
453000,3,1430,1
320000,3,960,1
610000,4,2640,1
385000,3,1490,1
215000,3,1210,1
215000,4,1860,1.5
415000,3,1980,2
350000,1,900,1
395000,1,900,1
898000,2,1490,1
480000,3,2980,2
1.24E+06,3,2660,3
599000,4,2790,2
770000,4,2800,2
1.21E+06,3,1590,2
1.59E+06,4,3240,1
880000,3,2130,1
332000,3,1510,1
445000,3,1750,1
849000,4,4010,2
752000,4,1650,1.5
450000,9,4050,2
420000,3,1320,1
330000,4,2310,2
409000,3,1440,1
350000,5,2330,1
570000,4,2430,1
315000,3,1390,1
224000,2,1150,1
293550,4,2120,1
350000,4,2300,1.5
1.11E+06,4,3320,2
442500,4,2400,2
616500,3,3580,1
506400,3,2100,1
324000,3,1550,2
169000,3,1570,1.5
595000,3,1480,1
299900,3,2720,2
332000,3,2270,1
432000,4,2410,1
510000,4,2730,1
270000,3,1540,2
750000,5,3120,2
509250,2,1480,1
189000,3,860,1
726500,4,2180,2
287000,3,1300,1.5
679000,4,3420,2
316000,3,2130,1
498000,4,2300,2
448000,4,2560,1
535000,2,1040,1
560000,4,3080,2
437850,4,2670,1
435000,4,3270,2
510000,4,2610,2
520000,3,2460,2
509000,2,1930,2
575000,3,1220,1
365000,4,2030,1
795000,3,2420,1
285000,3,1870,2
955000,3,3020,2
775000,4,2880,2
400000,4,1810,2
570000,4,2590,2
955990,5,3830,2
